condition,order_scope,probit_fit_status,probit_midpoint_native,probit_midpoint_position,probit_slope,probit_pseudo_r2,kernel_fit_status,kernel_midpoint_native,kernel_midpoint_position,kernel_transition_width_native,kernel_bandwidth_transformed,mean_entropy,probit_order_gap,kernel_order_gap
baseline,pooled,ok,96215984.21957862,within_range,6.695190066547246e-08,0.6713073590523281,ok,69623225.67678028,within_range,,17792829.423155334,0.13870722777923836,,
baseline,AB,ok,96215984.21957862,within_range,6.695190066547246e-08,0.6713073590523281,ok,69623225.67678028,within_range,,17792829.423155334,0.13870722777923836,,
placebo,pooled,ok,91287020.04379097,within_range,2.094489316882473e-08,0.34990436615131804,ok,69604422.34817515,within_range,,17792829.423155334,0.24183981276314728,,
placebo,AB,ok,91287020.04379097,within_range,2.094489316882473e-08,0.34990436615131804,ok,69604422.34817515,within_range,,17792829.423155334,0.24183981276314728,,
reflection,pooled,ok,26117955.143430557,within_range,2.2661649308917032e-07,0.807863878192401,ok,58406703.655192435,within_range,23455359.97531932,17792829.423155334,0.13870722777923836,,
reflection,AB,ok,26117955.143430557,within_range,2.2661649308917032e-07,0.807863878192401,ok,58406703.655192435,within_range,23455359.97531932,17792829.423155334,0.13870722777923836,,
constitution,pooled,ok,,above_range,1.9638192865407178e-08,0.31505241819680996,ok,,above_range,,17792829.423155334,0.24183981276314728,,
constitution,AB,ok,,above_range,1.9638192865407178e-08,0.31505241819680996,ok,,above_range,,17792829.423155334,0.24183981276314728,,
