condition,order_scope,probit_fit_status,probit_midpoint_native,probit_midpoint_position,probit_slope,probit_pseudo_r2,kernel_fit_status,kernel_midpoint_native,kernel_midpoint_position,kernel_transition_width_native,kernel_bandwidth_transformed,mean_entropy,probit_order_gap,kernel_order_gap
constitution,pooled,ok,525238.2567614019,within_range,1.0056564781825628e-05,0.8542596462495027,ok,,below_range,,17792829.423155334,0.13870722777923836,,
constitution,AB,ok,525238.2567614019,within_range,1.0056564781825628e-05,0.8542596462495027,ok,,below_range,,17792829.423155334,0.13870722777923836,,
